"destino_id","destino_nome","pais_encontrado","hotel_count","classificacao","acao","prioridade_acao","latitude","longitude","motivo"
"15574","San Simeon","United States","9","real","manter","","35.617547","-121.1404719","lugar (/census, imp=0.40)"
"25877","Ipetumodu","Nigeria","9","real","manter","","7.5206301","4.4446015","lugar (/town, imp=0.16)"
"10200","Kota Bharu","Malaysia","9","real","manter","","6.1247911","102.2378065","lugar (/administrative, imp=0.54)"
"22532","Cannabis","Italia","9","real","manter","","45.4384087","10.6935525","POI com nome correspondente (photon: shop/cannabis)"
"23686","Polillo Island","Philippines","9","real","manter","","14.8428945","121.9292963","lugar (/island, imp=0.41)"
"14793","Río Plátano Biosphere Reserve","Honduras","9","real","manter","","15.4876674","-84.8517546","lugar (/nature_reserve, imp=0.36)"
"27599","Gapado","Italia","9","real","manter","","45.5846274","10.438237","lugar (photon: place/town)"
"27572","Berthierville","Canada","9","real","manter","","46.0828098","-73.1747099","lugar (/administrative, imp=0.41)"
"23088","Canso","Canada","9","real","manter","","45.3367646","-60.9965748","lugar (/administrative, imp=0.19)"
"28392","Pujon","Indonesia","9","real","manter","","-1.3508812","114.3657373","lugar (/village, imp=0.19)"
"22561","Annapolis Royal","Canada","9","real","manter","","44.7419775","-65.5160971","lugar (/administrative, imp=0.19)"
"24550","Brookmans Park","United Kingdom","9","real","manter","","51.7211572","-0.2048356","lugar (/station, imp=0.31)"
"24471","Wells Gray Provincial Park","Canada","9","real","manter","","52.267908","-119.9813009","lugar (/national_park, imp=0.46)"
"24206","Martonvásár","Hungary","9","real","manter","","47.3299049","18.7687291","lugar (/administrative, imp=0.47)"
"17417","Tirta Gangga","Indonesia","9","real","manter","","-9.6557934","120.2617325","POI com nome correspondente (photon: shop/variety_store)"
"16095","Shizuishan","China","9","real","manter","","38.9868531","106.3771974","lugar (/administrative, imp=0.51)"
"22608","Breweries in Franconia","India","9","real","manter","","29.0219654","77.0713807","POI com nome correspondente (photon: building/industrial)"
"18583","West Rand","South Africa","9","real","manter","","-26.223139","27.5131017","lugar (/administrative, imp=0.48)"
"26903","Sund","Suomi","9","real","manter","","60.2530332","20.1198637","lugar (photon: place/town)"
"27194","Žiar nad Hronom","Slovakia","9","real","manter","","48.5910183","18.8500892","lugar (/administrative, imp=0.51)"
"24736","Cedartown","United States","9","real","manter","","34.0124425","-85.2559398","lugar (/administrative, imp=0.47)"
"28209","Canaries","Spain","9","real","manter","","28.2935785","-16.6214471","lugar (/administrative, imp=0.71)"
"28358","Polangui","Philippines","9","real","manter","","13.293769","123.4843893","lugar (/administrative, imp=0.36)"
"21229","Beinan","Taiwan","9","real","manter","","22.7937274","121.0778382","lugar (/administrative, imp=0.43)"
"26284","Manicouagan","Canada","9","real","manter","","50.4356692","-68.7676678","lugar (/administrative, imp=0.42)"
"26319","Mojácar","Spain","9","real","manter","","37.1402087","-1.8510071","lugar (/administrative, imp=0.51)"
"22198","T. Narsipur","India","9","real","manter","","20.9254427","76.9174227","lugar (/administrative, imp=0.16)"
"26125","Kwekwe","Zimbabwe","9","real","manter","","-18.9284366","29.8140035","lugar (/city, imp=0.41)"
"16569","Olympic Valley","United States","9","real","manter","","39.1984156","-120.2298597","lugar (/village, imp=0.47)"
"19395","Spiritwood","Canada","9","real","manter","","53.365233","-107.5175024","lugar (/administrative, imp=0.19)"
"27328","Bell and Mount Wilson","United States","9","real","manter","","34.2239065","-118.0575578","POI com nome correspondente (photon: landuse/institutional)"
"26344","Tasman and South East","United Kingdom","9","real","manter","","54.9640341","-1.4592367","lugar (photon: highway/residential)"
"15049","Rocky Mountain National Park","United States","9","real","manter","","40.3553915","-105.7176957","lugar (/nature_reserve, imp=0.52)"
"27629","Jere","United States","9","real","manter","","39.6672094","-80.0350311","lugar (/hamlet, imp=0.30)"
"19439","Mardan","Pakistan","9","real","manter","","34.1937969","72.0451467","lugar (/city, imp=0.47)"
"16382","Songpan","China","9","real","manter","","32.5732318","103.597313","lugar (/administrative, imp=0.48)"
"26054","Long Melford","United Kingdom","9","real","manter","","52.0736646","0.7152063","lugar (/administrative, imp=0.45)"
"27971","Cimarron","Mexico","9","real","manter","","31.8646098","-116.6677963","lugar pequeno real (baixa importancia no OSM)"
"27781","Snoqualmie Valley","United States","9","real","manter","","47.7407709","-122.0215558","estrada/percurso (photon: highway/track)"
"26395","Pasuruan","East Java","9","real","manter","","-7.7508114","112.818483","lugar (/administrative, imp=0.48)"
"21226","Changbin","Taiwan","9","real","manter","","23.3149993","121.4515154","lugar (/administrative, imp=0.41)"
"12341","Santa Catalina Mountains","United States","9","real","manter","","34.0458101","-118.7147026","lugar (photon: highway/residential)"
"25669","Ikire","Nigeria","9","real","manter","","7.35","4.183333","lugar (/town, imp=0.16)"
"25242","Marksville","United States","9","real","manter","","31.1279652","-92.0662356","lugar (/administrative, imp=0.43)"
"21236","Andasibe-Mantadia National Park","Madagasikara","9","real","manter","","-18.9356914","48.414935","POI com nome correspondente (photon: shop/ticket)"
"27992","Larrau","France","9","real","manter","","43.0183998","-0.95593","lugar (/administrative, imp=0.58)"
"19260","St. Martinville","United States","9","real","manter","","30.1252011","-91.8334498","lugar (/administrative, imp=0.42)"
"24802","Central Wirral","United Kingdom","9","real","manter","","53.3881969","-3.020883","lugar (/station, imp=0.31)"
"25410","Lares","United States","9","real","manter","","18.2692469","-66.8685349","lugar (/administrative, imp=0.47)"
"25420","Sainte-Anne-de-la-Pérade","Canada","9","real","manter","","46.5714957","-72.2086114","lugar (/administrative, imp=0.37)"
"16154","Sihanoukville","Cambodia","9","real","manter","","10.6220485","103.5223365","lugar (/city, imp=0.44)"
"26596","Nok","Germany","9","real","manter","","49.4678557","9.2709386","lugar (/administrative, imp=0.53)"
"25421","Moapa Valley","United States","9","real","manter","","36.606137","-114.4548576","lugar (/census, imp=0.41)"
"23174","Oughterard","Ireland","9","real","manter","","53.4284256","-9.3226023","lugar (/town, imp=0.42)"
"19912","Ebey's Landing National Historical Reserve","United States","9","real","manter","","48.2058665","-122.6819342","lugar (/nature_reserve, imp=0.38)"
"16604","Staples","United States","9","real","manter","","29.7814808","-97.8364866","lugar (/administrative, imp=0.46)"
"24787","Llangynwyd","United Kingdom","9","real","manter","","51.5880084","-3.6340365","lugar (/village, imp=0.33)"
"15259","Sainte-Anne","France","9","real","manter","","43.7434569","0.9648468","lugar (/administrative, imp=0.57)"
"18027","Vanderkloof","South Africa","9","real","manter","","-29.998169","24.7401268","lugar (/village, imp=0.26)"
"14654","Quetzaltenango","Guatemala","9","real","manter","","14.8464612","-91.5194208","lugar (/administrative, imp=0.50)"
"25226","Central Union County","United States","9","real","manter","","40.6105674","-74.2765252","POI real (photon: amenity/theatre)"
"15922","Seremban","Malaysia","9","real","manter","","2.723099","101.9400601","lugar (/city, imp=0.52)"
"26913","Kota Agung","Indonesia","9","real","manter","","-4.1157697","103.4079964","lugar (/administrative, imp=0.29)"
"18073","Velez Blanco","Spain","9","real","manter","","37.6914189","-2.0956638","lugar (/administrative, imp=0.51)"
"27584","Fufore","Nigeria","9","real","manter","","9.2577101","12.7592871","lugar (/administrative, imp=0.28)"
"24537","Boca Grande","United States","9","real","manter","","26.7489586","-82.262039","lugar (/hamlet, imp=0.37)"
"16376","Sonargaon","Bangladesh","9","real","manter","","23.6382482","90.5992301","lugar (/town, imp=0.16)"
"28204","Gombi","Nigeria","9","real","manter","","10.2425242","12.53884","lugar (/administrative, imp=0.29)"
"25248","Tandzaver","Armenia","9","real","manter","","39.3512573","46.3306689","lugar (/village, imp=0.43)"
"20121","Lyman","Ukraine","9","real","manter","","48.9801314","37.8168012","lugar (/administrative, imp=0.53)"
"15837","Searsport","United States","9","real","manter","","44.4586711","-68.9253126","lugar (/administrative, imp=0.38)"
"24266","Mengshan","China","9","real","manter","","24.1216889","110.5657193","lugar (/administrative, imp=0.47)"
"22936","Bogdanci","North Macedonia","9","real","manter","","41.201607","22.577652","lugar (/administrative, imp=0.42)"
"26499","Keta","Ghana","9","real","manter","","5.9215688","0.9910728","lugar (/town, imp=0.39)"
"28299","Oranmore","Ireland","9","real","manter","","53.2754881","-8.9472704","lugar (/station, imp=0.30)"
"26501","Walewale","Ghana","9","real","manter","","10.347691","-0.802274","lugar (/town, imp=0.16)"
"27783","Ripoll","Spain","9","real","manter","","42.1982391","2.1932496","lugar (/administrative, imp=0.54)"
"25450","Obedjiwan","Canada","9","real","manter","","48.6564456","-74.9406682","lugar (/village, imp=0.15)"
"28115","Botnialeden","Nederland","9","real","manter","","53.1267125","5.7186546","nao encontrado; classificado como real (provavelmente existe); coords via photon"
"16688","St. Mary's City","United States","9","real","manter","","38.1864921","-76.43012","lugar (/historic, imp=0.38)"
"20410","Hawzien","Slovensko","9","real","manter","","48.7518847","22.0186568","lugar (photon: place/village)"
"26488","Yendi","Ghana","9","real","manter","","9.4466478","-0.0035068","lugar (/city, imp=0.19)"
"16519","Sparks Glencoe","United States","9","real","manter","","39.5401593","-76.6446562","lugar pequeno (/park, imp=0.08)"
"19383","Gračanica (Kosovo)","Kosovo","9","real","manter","","42.5999713","21.1922853","lugar (/administrative, imp=0.19)"
"20740","Ashmyany","Belarus","9","real","manter","","54.4252347","25.9374195","lugar (/administrative, imp=0.48)"
"25481","Isaszeg","Hungary","9","real","manter","","47.5303335","19.4017001","lugar (/administrative, imp=0.49)"
"26818","Yulee","United States","9","real","manter","","30.627848","-81.5902278","lugar (/census, imp=0.37)"
"28022","Cluny","France","9","real","manter","","46.4339446","4.6576358","lugar (/administrative, imp=0.59)"
"23382","Paget Parish","Bermuda","9","real","manter","","32.2832799","-64.7752045","lugar (/administrative, imp=0.37)"
"18048","Varshets","Bulgaria","9","real","manter","","43.199245","23.2893966","lugar (/administrative, imp=0.49)"
"28459","Gapan","Philippines","9","real","manter","","15.3122806","120.9479433","lugar (/administrative, imp=0.45)"
"27245","Kolín","Czechia","9","real","manter","","50.0288894","15.2011571","lugar (/administrative, imp=0.58)"
"15780","Scalloway","United Kingdom","8","real","manter","","60.1371374","-1.275271","lugar (/town, imp=0.42)"
"16418","South Bali","Sudan","8","real","manter","","12.8602528","24.5115694","lugar (/village, imp=0.15)"
"19109","Zion National Park","United States","8","real","manter","","37.3221673","-113.0047934","lugar (/nature_reserve, imp=0.52)"
"27875","Utjeha","Montenegro","8","real","manter","","42.0105935","19.1510647","lugar (/beach, imp=0.11)"
"28222","Colònia de Sant Jordi","Spain","8","real","manter","","39.3183566","2.9924466","lugar (/village, imp=0.15)"
"24632","Southern Harbor of Malta","United States","8","real","manter","","21.3407633","-157.9139679","POI com nome correspondente (photon: building/church)"
"25978","Gembu","Nigeria","8","real","manter","","6.7163539","11.253522","lugar (/town, imp=0.16)"
"14621","Quanah","United States","8","real","manter","","34.2937246","-99.7423674","lugar (/administrative, imp=0.51)"
"20493","Kap Arkona","Germany","8","real","manter","","54.6794044","13.433227","lugar (/hamlet, imp=0.46)"
"26502","Muhanga","Rwanda","8","real","manter","","-1.9383789","29.7260035","lugar (/administrative, imp=0.36)"
"20170","Falköping","Sweden","8","real","manter","","58.1695083","13.5542412","lugar (/town, imp=0.50)"
"22178","Alūksne","Latvia","8","real","manter","","57.4204759","27.0505075","lugar (/town, imp=0.50)"
"22457","Faribault","United States","8","real","manter","","43.6647961","-93.9510501","lugar (/administrative, imp=0.54)"
"27110","Vic (Barcelona)","Spain","8","real","manter","","41.9302021","2.2545943","lugar (/administrative, imp=0.59)"
"28024","Weikersheim","Germany","8","real","manter","","49.4806473","9.8976809","lugar (/administrative, imp=0.47)"
"22964","Ungaran","Indonesia","8","real","manter","","-7.1290892","110.4038912","lugar (/town, imp=0.32)"
"25549","Várpalota","Hungary","8","real","manter","","47.2006176","18.1399782","lugar (/administrative, imp=0.51)"
"27004","Mabini (Pangasinan)","Philippines","8","real","manter","","16.0698586","119.9394828","lugar (/town, imp=0.41)"
"26744","Milot (Albania)","Albania","8","real","manter","","41.683873","19.7160484","lugar (/administrative, imp=0.36)"
"26014","Merritt Island","United States","8","real","manter","","28.2662775","-80.6636984","lugar (/census, imp=0.45)"
"28028","Budge Budge","India","8","real","manter","","22.4736567","88.173933","lugar (/city, imp=0.46)"
"22738","Souris (Prince Edward Island)","Canada","8","real","manter","","46.3565288","-62.2504284","lugar (/administrative, imp=0.44)"
"25820","Milestone−Rouleau−Avonlea","Canada","8","real","manter","","50.0486986","-104.9941281","lugar (photon: waterway/stream)"
"18896","Yangmingshan National Park","Taiwan","8","real","manter","","25.1805666","121.5527009","lugar (/nature_reserve, imp=0.42)"
"25936","Kumo","Finland","8","real","manter","","61.2513342","22.3492421","lugar (/administrative, imp=0.48)"
"26340","Modisi","Indonesia","8","real","manter","","0.4514968","124.4361606","lugar (/administrative, imp=0.21)"
"26974","Dungog","Australia","8","real","manter","","-32.3472009","151.6262439","lugar (/administrative, imp=0.43)"
"15628","Santa Teresa (Costa Rica)","Costa Rica","8","real","manter","","10.5579395","-84.4589846","lugar (/hamlet, imp=0.13)"
"28317","Fengdu","China","8","real","manter","","29.889273","107.822787","lugar (/administrative, imp=0.49)"
"25796","Ijora","Nigeria","8","real","manter","","6.4667006","3.3678244","lugar (/suburb, imp=0.15)"
